CustomerID,Title,FirstName,MiddleName,LastName,CompanyName,SalesPerson,EmailAddress,Phone,ModifiedDate,EmailDomain,YearMonth,Year,PhoneLength,FullName
210,Mr.,Josh,Unknown,Barnhill,Gasless Cycle Shop,adventure-works\garrett1,josh0@adventure-works.com,5845550192,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Josh Unknown Barnhill
214,Ms.,Jennifer,J.,Maxham,Exclusive Bicycle Mart,adventure-works\jae0,jennifer1@adventure-works.com,1115005550175,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,13,Jennifer J. Maxham
217,Mr.,Chris,Unknown,Maxwell,City Manufacturing,adventure-works\pamela0,chris6@adventure-works.com,6425550187,2006-11-01 00:00:00.000,adventure-works.com,2006-11,2006,10,Chris Unknown Maxwell
218,Mr.,David,Unknown,Johnson,Sure & Reliable Sporting Goods,adventure-works\david8,david18@adventure-works.com,4765550139,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,David Unknown Johnson
219,Mr.,Brian,Unknown,Johnson,Extras Sporting Goods,adventure-works\jillian0,brian6@adventure-works.com,3205550134,2007-03-01 00:00:00.000,adventure-works.com,2007-03,2007,10,Brian Unknown Johnson
220,Mr.,Robert,Unknown,Brown,Best o' Bikes,adventure-works\jillian0,robert5@adventure-works.com,5755550189,2007-07-01 00:00:00.000,adventure-works.com,2007-07,2007,10,Robert Unknown Brown
221,Ms.,Sandra,B.,Maynard,Bike Dealers Association,adventure-works\shu0,sandra4@adventure-works.com,9935550179,2005-07-01 00:00:00.000,adventure-works.com,2005-07,2005,10,Sandra B. Maynard
222,Mr.,Barry,Unknown,Johnson,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,8585550140,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Barry Unknown Johnson
223,Ms.,Joyce,Unknown,Jarvis,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,4585550179,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Joyce Unknown Jarvis
226,Ms.,Vance,P.,Johns,Leisure Activities,adventure-works\josé1,vance0@adventure-works.com,1035550151,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Vance P. Johns
227,Ms.,Robin,M.,McGuigan,"Health Spa, Limited",adventure-works\josé1,robin0@adventure-works.com,4315550153,2005-07-01 00:00:00.000,adventure-works.com,2005-07,2005,10,Robin M. McGuigan
228,Ms.,Danielle,B.,Johnson,Home Town Bike Store,adventure-works\garrett1,danielle1@adventure-works.com,3565550190,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Danielle B. Johnson
232,Mr.,David,Unknown,Jaffe,Exceptional Cycle Services,adventure-works\jae0,david17@adventure-works.com,1115005550140,2007-07-01 00:00:00.000,adventure-works.com,2007-07,2007,13,David Unknown Jaffe
235,Ms.,Mary,Unknown,Alexander,Certified Bicycle Supply,adventure-works\pamela0,mary7@adventure-works.com,3445550133,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Mary Unknown Alexander
236,Ms.,Lola,M.,McCarthy,Closeout Boutique,adventure-works\david8,lola0@adventure-works.com,1735550151,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Lola M. McCarthy
237,Ms.,Mary,K.,Browning,Client Discount Store,adventure-works\jillian0,mary5@adventure-works.com,6585550146,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Mary K. Browning
238,Ms.,Jodan,M.,Jacobson,A Great Bicycle Company,adventure-works\jillian0,jodan0@adventure-works.com,6525550189,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Jodan M. Jacobson
239,Ms.,Jane,A.,McCarty,Bicycle Merchandise Warehouse,adventure-works\shu0,jane3@adventure-works.com,5295550195,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Jane A. McCarty
240,Mr.,Jessie,E.,Valerio,Wire Baskets and Parts,adventure-works\linda3,jessie0@adventure-works.com,1035550179,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Jessie E. Valerio
241,Mr.,Eric,A.,Jacobsen,Vale Riding Supplies,adventure-works\shu0,eric5@adventure-works.com,7035550120,2007-07-01 00:00:00.000,adventure-works.com,2007-07,2007,10,Eric A. Jacobsen
244,Mr.,Bronson,R.,Jacobs,Retail Discount Store,adventure-works\josé1,bronson0@adventure-works.com,6975550131,2008-06-01 00:00:00.000,adventure-works.com,2008-06,2008,10,Bronson R. Jacobs
245,Mr.,James,L.,McCoy,Leather Seat Factory,adventure-works\josé1,james12@adventure-works.com,1915550151,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,James L. McCoy
246,Ms.,Esther,K.,Valle,Large Bike Shop,adventure-works\garrett1,esther0@adventure-works.com,4815550131,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Esther K. Valle
250,Ms.,Denean,J.,Ison,Express Bike Services,adventure-works\jae0,denean0@adventure-works.com,1115005550127,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,13,Denean J. Ison
253,Mr.,Erik,Unknown,Ismert,Roving Sports,adventure-works\pamela0,erik0@adventure-works.com,1165550163,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Erik Unknown Ismert
254,Mr.,Robert,M.,Bernacchi,Safe Cycles Shop,adventure-works\david8,robert4@adventure-works.com,4495550176,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Robert M. Bernacchi
255,Mr.,Sunil,Unknown,Uppal,Swift Cycles,adventure-works\jillian0,sunil0@adventure-works.com,1845550187,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Sunil Unknown Uppal
256,Mr.,Richard,L.,Irwin,Rental Bikes,adventure-works\jillian0,richard4@adventure-works.com,3675550124,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Richard L. Irwin
257,Mr.,Matthias,Unknown,Berndt,Number 1 Supply,adventure-works\shu0,matthias1@adventure-works.com,3845550169,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Matthias Unknown Berndt
258,Mr.,Sairaj,Unknown,Uddin,Quantity Discounts,adventure-works\linda3,sairaj1@adventure-works.com,7675550193,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Sairaj Unknown Uddin
259,Mr.,Lucio,Unknown,Iallo,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,1995550135,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Lucio Unknown Iallo
262,Ms.,Beth,Unknown,Inghram,General Industries,adventure-works\josé1,beth0@adventure-works.com,7185550152,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Beth Unknown Inghram
263,Mr.,Timothy,B.,Burnett,Farthest Bike Store,adventure-works\josé1,timothy0@adventure-works.com,2515550172,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Timothy B. Burnett
264,Ms.,Phyllis,B.,Tuffield,Fasteners & Bolts Outlet,adventure-works\garrett1,phyllis3@adventure-works.com,2775550182,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Phyllis B. Tuffield
268,Mr.,Richard,A.,Byham,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1115005550138,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,13,Richard A. Byham
271,Mr.,Jared,L.,Bustamante,Alternative Vehicles,adventure-works\pamela0,jared0@adventure-works.com,1645550147,2005-11-01 00:00:00.000,adventure-works.com,2005-11,2005,10,Jared L. Bustamante
272,Mr.,Henry,L.,Campen,Metro Cycle Shop,adventure-works\david8,henry0@adventure-works.com,6355550126,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Henry L. Campen
273,Ms.,Christie,J.,Trujillo,A Typical Bike Shop,adventure-works\jillian0,christie0@adventure-works.com,6865550180,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Christie J. Trujillo
274,Ms.,Janet,J.,Gilliat,Active Systems,adventure-works\jillian0,janet2@adventure-works.com,5215550183,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Janet J. Gilliat
275,Mr.,Chris,Unknown,Cannon,Outdoor Sporting Goods,adventure-works\shu0,chris5@adventure-works.com,1185550131,2007-07-01 00:00:00.000,adventure-works.com,2007-07,2007,10,Chris Unknown Cannon
276,Mr.,Michael John,R.,Troyer,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,3085550175,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Michael John R. Troyer
277,Mr.,Guy,Unknown,Gilbert,The Bicycle Accessories Company,adventure-works\shu0,guy0@adventure-works.com,5835550198,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Guy Unknown Gilbert
280,Mr.,Frances,J.,Giglio,Standard Bikes,adventure-works\josé1,frances1@adventure-works.com,6925550136,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Frances J. Giglio
281,Ms.,Suzana De Abreu,A.,Canuto,Petroleum Products Distributors,adventure-works\josé1,suzanadeabreu0@adventure-works.com,9905550141,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Suzana De Abreu A. Canuto
282,Mr.,Billy,J.,Trent,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,8825550115,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Billy J. Trent
286,Mr.,Leo,Unknown,Giakoumakis,Number One Bike Co.,adventure-works\jae0,leo0@adventure-works.com,1115005550169,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,13,Leo Unknown Giakoumakis
287,Mr.,Grant,Unknown,Culbertson,Handy Bike Services,adventure-works\michael9,grant1@adventure-works.com,8595550173,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Grant Unknown Culbertson
288,Mr.,Robert,L.,Barker,Kickstand Sellers,adventure-works\michael9,robert3@adventure-works.com,2415550112,2006-12-01 00:00:00.000,adventure-works.com,2006-12,2006,10,Robert L. Barker
289,Ms.,Gabriel,L.,Bockenkamp,Moderately-Priced Bikes Store,adventure-works\pamela0,gabriel0@adventure-works.com,7635550145,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Gabriel L. Bockenkamp
290,Mr.,Scott,Unknown,Culp,Friendly Bike Shop,adventure-works\david8,scott3@adventure-works.com,1195550167,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Scott Unknown Culp
291,Mr.,Wayne,N.,Banack,Grand Bicycle Stores,adventure-works\jillian0,wayne0@adventure-works.com,6405550189,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Wayne N. Banack
292,Mr.,Michael,Greg,Blythe,Grease and Oil Products Company,adventure-works\jillian0,michael11@adventure-works.com,1265550172,2005-07-01 00:00:00.000,adventure-works.com,2005-07,2005,10,Michael Greg Blythe
293,Mr.,Conor,Unknown,Cunningham,Fashionable Bikes and Accessories,adventure-works\shu0,conor0@adventure-works.com,1155550113,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Conor Unknown Cunningham
294,Mr.,Alberto,F.,Baltazar,Flawless Bike Shop,adventure-works\linda3,alberto0@adventure-works.com,7805550114,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Alberto F. Baltazar
295,Mr.,Joseph,P.,Mitzner,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,1295550164,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Joseph P. Mitzner
298,Mr.,Robert,Unknown,Mitosinka,City Cycling,adventure-works\josé1,robert10@adventure-works.com,2395550198,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Robert Unknown Mitosinka
299,Mr.,Thierry,Unknown,D'Hers,Citywide Service and Repair,adventure-works\josé1,thierry1@adventure-works.com,6805550192,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Thierry Unknown D'Hers
300,Mr.,Daniel,Unknown,Blanco,Nice Bikes,adventure-works\garrett1,daniel0@adventure-works.com,2215550167,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Daniel Unknown Blanco
304,Ms.,Linda,Unknown,Mitchell,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1115005550182,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,13,Linda Unknown Mitchell
306,Mr.,Stephen,M.,Ayers,Work and Play Association,adventure-works\michael9,stephen1@adventure-works.com,8185550171,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Stephen M. Ayers
307,Ms.,Neva,M.,Mitchell,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,9925550134,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Neva M. Mitchell
308,Ms.,Megan,N.,Davis,Rugged Bikes,adventure-works\david8,megan1@adventure-works.com,8395550198,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Megan N. Davis
309,Mr.,John,Unknown,Arthur,The Gear Store,adventure-works\jillian0,john6@adventure-works.com,1495550113,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,John Unknown Arthur
310,Mr.,Frank,Unknown,Miller,Orange Bicycle Company,adventure-works\jillian0,frank6@adventure-works.com,1185550184,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Frank Unknown Miller
311,Sr.,Alvaro,Unknown,De Matos Miranda Filho,Principal Bike Company,adventure-works\shu0,alvaro0@adventure-works.com,5515550155,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Alvaro Unknown De Matos Miranda Filho
312,Mr.,Thomas,B.,Armstrong,Resale Services,adventure-works\linda3,thomas1@adventure-works.com,2265550146,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Thomas B. Armstrong
313,Mr.,Dylan,Unknown,Miller,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,1405550192,2005-11-01 00:00:00.000,adventure-works.com,2005-11,2005,10,Dylan Unknown Miller
316,Mr.,Ben,Unknown,Miller,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,2075550167,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Ben Unknown Miller
317,Mr.,Jacob,N.,Dean,Finer Riding Supplies,adventure-works\josé1,jacob0@adventure-works.com,7675550151,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Jacob N. Dean
318,Ms.,Ann,Unknown,Beebe,First-Rate Outlet,adventure-works\garrett1,ann0@adventure-works.com,2775550169,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Ann Unknown Beebe
322,Mr.,Matthew,J.,Miller,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1115005550176,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,13,Matthew J. Miller
323,Mr.,Jo,Unknown,Brown,Metro Bike Works,adventure-works\michael9,jo2@adventure-works.com,6895550130,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Jo Unknown Brown
325,Ms.,Virginia,L.,Miller,All Cycle Shop,adventure-works\pamela0,virginia0@adventure-works.com,9185550127,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Virginia L. Miller
326,Mr.,Scott,Unknown,Gode,Year-Round Sports,adventure-works\david8,scott4@adventure-works.com,1645550145,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Scott Unknown Gode
327,Ms.,Caroline,A.,Vicknair,World of Bikes,adventure-works\jillian0,caroline0@adventure-works.com,6955550158,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Caroline A. Vicknair
328,Mr.,Robert,R.,Vessa,Totes & Baskets Company,adventure-works\jillian0,robert13@adventure-works.com,5605550171,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Robert R. Vessa
329,Unknown,Andreas,Unknown,Berglund,"Unicycles, Bicycles, and Tricycles",adventure-works\shu0,andreas1@adventure-works.com,7955550116,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Andreas Unknown Berglund
330,Mr.,Mete,Unknown,Goktepe,The New Bike Store,adventure-works\linda3,mete0@adventure-works.com,6375550120,2005-12-01 00:00:00.000,adventure-works.com,2005-12,2005,10,Mete Unknown Goktepe
331,Ms.,Wanda,F.,Vernon,Technical Parts Manufacturing,adventure-works\shu0,wanda0@adventure-works.com,4335550168,2007-07-01 00:00:00.000,adventure-works.com,2007-07,2007,10,Wanda F. Vernon
334,Ms.,Dora,P.,Verdad,Retreat Inn,adventure-works\josé1,dora0@adventure-works.com,1555550140,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Dora P. Verdad
335,Mr.,John,M.,Berger,Scratch-Resistant Finishes Company,adventure-works\josé1,john10@adventure-works.com,1565550111,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,John M. Berger
336,Mr.,Brian,R,Goldstein,Primary Bike Distributors,adventure-works\garrett1,brian4@adventure-works.com,4955550161,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Brian R Goldstein
340,Mr.,Raja,D.,Venugopal,Nearby Cycle Shop,adventure-works\jae0,raja0@adventure-works.com,1115005550195,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,13,Raja D. Venugopal
343,Ms.,Patricia,M.,Vasquez,Mail-Order Outlet,adventure-works\pamela0,patricia2@adventure-works.com,4905550132,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Patricia M. Vasquez
344,Ms.,Karren,K.,Burkhardt,Fifth Bike Store,adventure-works\david8,karren0@adventure-works.com,6525550132,2005-07-01 00:00:00.000,adventure-works.com,2005-07,2005,10,Karren K. Burkhardt
345,Ms.,Abigail,J.,Gonzalez,Genial Bike Associates,adventure-works\jillian0,abigail0@adventure-works.com,1215550139,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Abigail J. Gonzalez
346,Mr.,Ranjit,Rudra,Varkey Chudukatil,Great Bicycle Supply,adventure-works\jillian0,ranjit1@adventure-works.com,8105550160,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Ranjit Rudra Varkey Chudukatil
347,Ms.,Ingrid,K.,Burkhardt,Bike Universe,adventure-works\shu0,ingrid0@adventure-works.com,8575550187,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Ingrid K. Burkhardt
348,Mr.,Oscar,L.,Alpuerto,Bold Bike Accessories,adventure-works\linda3,oscar0@adventure-works.com,8555550174,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Oscar L. Alpuerto
349,Mr.,Gary,T,Vargas,Exercise Center,adventure-works\shu0,gary6@adventure-works.com,1125550176,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Gary T Vargas
352,Mr.,Shane,S.,Kim,Twelfth Bike Store,adventure-works\josé1,shane2@adventure-works.com,1555550149,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Shane S. Kim
353,Ms.,Joan,M.,Campbell,Two-Wheeled Transit Company,adventure-works\josé1,joan0@adventure-works.com,7005550155,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Joan M. Campbell
354,Mr.,Maxwell,J.,Amland,Serious Cycles,adventure-works\garrett1,maxwell0@adventure-works.com,6145550134,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Maxwell J. Amland
358,Mr.,Joe,Unknown,Kim,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1115005550144,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,13,Joe Unknown Kim
360,Ms.,Ramona,J.,Antrim,Novelty Bikes,adventure-works\michael9,ramona0@adventure-works.com,3275550148,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Ramona J. Antrim
361,Ms.,Karan,Unknown,Khanna,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,3905550150,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Karan Unknown Khanna
362,Ms.,Sharon,A.,Crow,Grand Cycle Store,adventure-works\david8,sharon1@adventure-works.com,8895550176,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Sharon A. Crow
363,Mr.,Chris,Unknown,Ashton,Immense Manufacturing Company,adventure-works\jillian0,chris3@adventure-works.com,5565550145,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Chris Unknown Ashton
364,Mr.,Imtiaz,Unknown,Khan,District Mall,adventure-works\jillian0,imtiaz0@adventure-works.com,2495550179,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Imtiaz Unknown Khan
365,Mr.,Jack,Unknown,Creasey,Distinctive Store,adventure-works\shu0,jack2@adventure-works.com,5395550182,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Jack Unknown Creasey
366,Ms.,Teresa,Unknown,Atkinson,Extended Bike Sales,adventure-works\linda3,teresa0@adventure-works.com,1295550110,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Teresa Unknown Atkinson
367,Ms.,Tammy,J.,Khan,Brown Bicycle Company,adventure-works\shu0,tammy0@adventure-works.com,1455550166,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Tammy J. Khan
370,Ms.,Elizabeth,Unknown,Keyser,Acceptable Sales & Service,adventure-works\josé1,elizabeth2@adventure-works.com,6565550173,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Elizabeth Unknown Keyser
371,Mr.,Bruno,Unknown,Costa Da Silva,Custom Sales and Service,adventure-works\josé1,bruno0@adventure-works.com,1405550143,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Bruno Unknown Costa Da Silva
372,Ms.,Katherine,K.,Swan,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,4215550192,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Katherine K. Swan
376,Ms.,Mary,R.,Kesslep,Commerce Bicycle Specialists,adventure-works\jae0,mary8@adventure-works.com,1115005550146,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,13,Mary R. Kesslep
377,Mr.,Marlin,M.,Coriell,Grand Sport Boutique,adventure-works\michael9,marlin0@adventure-works.com,9415550155,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Marlin M. Coriell
379,Mr.,Kevin,Unknown,Kennedy,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,2755550179,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Kevin Unknown Kennedy
380,Ms.,Eva,Unknown,Corets,First Department Stores,adventure-works\david8,eva0@adventure-works.com,5425550164,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Eva Unknown Corets
381,Ms.,Julie,Unknown,Taft-Rider,Bicycle Lines Distributors,adventure-works\jillian0,julie1@adventure-works.com,1455550194,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,10,Julie Unknown Taft-Rider
382,Mr.,Robert,Unknown,Kelly,Beneficial Exercises and Activities,adventure-works\jillian0,robert7@adventure-works.com,5105550123,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,Robert Unknown Kelly
383,Mr.,Scott,Unknown,Cooper,Vehicle Shop,adventure-works\shu0,scott2@adventure-works.com,7735550182,2005-10-01 00:00:00.000,adventure-works.com,2005-10,2005,10,Scott Unknown Cooper
384,Mr.,Clarence,R.,Tatman,Sparkling Paint and Finishes,adventure-works\linda3,clarence0@adventure-works.com,7875550128,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Clarence R. Tatman
385,Mr.,John,Unknown,Kelly,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,3305550116,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,John Unknown Kelly
388,Mr.,Victor,A.,Kelley,Road Way Sales and Rental,adventure-works\josé1,victor0@adventure-works.com,1125550195,2006-12-01 00:00:00.000,adventure-works.com,2006-12,2006,10,Victor A. Kelley
389,Ms.,Dorothy,J.,Contreras,Sixth Bike Store,adventure-works\josé1,dorothy0@adventure-works.com,4285550176,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Dorothy J. Contreras
390,Mr.,Mike,M.,Taylor,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,2045550189,2005-11-01 00:00:00.000,adventure-works.com,2005-11,2005,10,Mike M. Taylor
394,Ms.,Bonnie,Unknown,Kearney,Little Sports Center,adventure-works\jae0,bonnie1@adventure-works.com,1115005550116,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,13,Bonnie Unknown Kearney
395,Ms.,June,B.,Brunner,Online Bike Sellers,adventure-works\michael9,june0@adventure-works.com,2495550172,2006-09-01 00:00:00.000,adventure-works.com,2006-09,2006,10,June B. Brunner
397,Mr.,Sandeep,Unknown,Katyal,Capable Sales and Service,adventure-works\pamela0,sandeep2@adventure-works.com,9285550117,2005-07-01 00:00:00.000,adventure-works.com,2005-07,2005,10,Sandeep Unknown Katyal
398,Ms.,Shirley,R.,Bruner,Commendable Bikes,adventure-works\david8,shirley0@adventure-works.com,3835550155,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Shirley R. Bruner
399,Mr.,Chad,J.,Tedford,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,5885550128,2007-08-01 00:00:00.000,adventure-works.com,2007-08,2007,10,Chad J. Tedford
400,Mr.,Peter,Unknown,Houston,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,6325550171,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Peter Unknown Houston
401,Mr.,Tom,H,Johnston,Brightwork Company,adventure-works\shu0,tom1@adventure-works.com,8835550177,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Tom H Johnston
402,Ms.,Marian,M.,Berch,Pro Sporting Goods,adventure-works\linda3,marian0@adventure-works.com,6405550198,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Marian M. Berch
403,Ms.,Juanita,J.,Holman,Affordable Sports Equipment,adventure-works\shu0,juanita0@adventure-works.com,9965550196,2005-08-01 00:00:00.000,adventure-works.com,2005-08,2005,10,Juanita J. Holman
406,Mr.,Eddie,M.,Holmes,The Commissary,adventure-works\josé1,eddie0@adventure-works.com,5705550199,2006-12-01 00:00:00.000,adventure-works.com,2006-12,2006,10,Eddie M. Holmes
407,Mr.,Robert,A.,Avalos,Workout Emporium,adventure-works\josé1,robert2@adventure-works.com,6655550198,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Robert A. Avalos
408,Mr.,Alexander,J.,Berger,Odometers and Accessories Company,adventure-works\garrett1,alexander0@adventure-works.com,5195550151,2007-09-01 00:00:00.000,adventure-works.com,2007-09,2007,10,Alexander J. Berger
412,Ms.,Jean,J.,Holloway,Leisure Clearing House,adventure-works\jae0,jean2@adventure-works.com,1115005550181,2006-08-01 00:00:00.000,adventure-works.com,2006-08,2006,13,Jean J. Holloway
415,Mr.,Greg,Unknown,Chapman,Imaginary Toys,adventure-works\pamela0,greg1@adventure-works.com,7085550169,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Greg Unknown Chapman
416,Ms.,Angela,Unknown,Barbariol,Impromptu Trips,adventure-works\david8,angela1@adventure-works.com,1345550182,2006-07-01 00:00:00.000,adventure-works.com,2006-07,2006,10,Angela Unknown Barbariol
417,Ms.,Ruth,A.,Choin,Genuine Bike Shop,adventure-works\jillian0,ruth1@adventure-works.com,2735550181,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Ruth A. Choin
418,Mr.,Lee,J.,Chapla,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,2235550184,2005-09-01 00:00:00.000,adventure-works.com,2005-09,2005,10,Lee J. Chapla
